<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.07	20:00:00	151.315	151.357	151.24	151.356	1163	0	20
2025.10.07	20:15:00	151.357	151.435	151.352	151.432	951	0	20
2025.10.07	20:30:00	151.431	151.524	151.429	151.467	1398	0	20
2025.10.07	20:45:00	151.466	151.516	151.45	151.508	697	0	20
2025.10.07	21:00:00	151.508	151.61	151.485	151.586	1014	0	20
2025.10.07	21:15:00	151.585	151.771	151.55	151.739	1294	0	20
2025.10.07	21:30:00	151.738	151.925	151.738	151.863	1125	0	20
2025.10.07	21:45:00	151.862	151.911	151.791	151.813	1056	0	20
2025.10.07	22:00:00	151.814	151.825	151.733	151.788	800	0	20
2025.10.07	22:15:00	151.788	151.872	151.778	151.839	824	0	20
2025.10.07	22:30:00	151.84	151.938	151.831	151.933	640	0	20
2025.10.07	22:45:00	151.936	151.943	151.884	151.895	582	0	20
2025.10.07	23:00:00	151.897	152.033	151.897	151.971	713	0	20
2025.10.07	23:15:00	151.968	152.025	151.942	151.944	359	0	20
2025.10.07	23:30:00	151.947	151.964	151.938	151.938	197	0	21
2025.10.07	23:45:00	151.939	151.94	151.868	151.88	565	0	21
2025.10.08	00:00:00	151.877	151.905	151.867	151.894	51	0	35
2025.10.08	00:15:00	151.894	151.894	151.865	151.873	146	0	44
2025.10.08	00:30:00	151.873	151.881	151.871	151.874	138	0	33
2025.10.08	00:45:00	151.874	151.874	151.825	151.837	140	0	31
2025.10.08	01:00:00	151.861	151.875	151.725	151.787	444	0	23
2025.10.08	01:15:00	151.785	151.852	151.759	151.822	348	0	22
2025.10.08	01:30:00	151.823	151.881	151.805	151.833	373	0	20
2025.10.08	01:45:00	151.832	151.841	151.804	151.805	257	0	20
2025.10.08	02:00:00	151.806	151.953	151.785	151.945	734	0	20
2025.10.08	02:15:00	151.946	152.084	151.909	151.945	939	0	20
2025.10.08	02:30:00	151.945	152.02	151.919	151.966	706	0	20
2025.10.08	02:45:00	151.966	152.061	151.948	152.045	1245	0	20
2025.10.08	03:00:00	152.046	152.311	152.044	152.252	2063	0	20
2025.10.08	03:15:00	152.251	152.328	152.251	152.295	1620	0	20
2025.10.08	03:30:00	152.296	152.366	152.19	152.254	1586	0	20
2025.10.08	03:45:00	152.257	152.359	152.125	152.297	1703	0	20
2025.10.08	04:00:00	152.296	152.44	152.261	152.308	2079	0	20
2025.10.08	04:15:00	152.308	152.509	152.264	152.454	1396	0	20
2025.10.08	04:30:00	152.448	152.52	152.38	152.411	1339	0	20
2025.10.08	04:45:00	152.407	152.593	152.39	152.591	1072	0	20
2025.10.08	05:00:00	152.591	152.637	152.527	152.561	1239	0	20
2025.10.08	05:15:00	152.561	152.585	152.493	152.508	1311	0	20
2025.10.08	05:30:00	152.509	152.513	152.378	152.39	633	0	20
2025.10.08	05:45:00	152.389	152.474	152.294	152.473	737	0	20
2025.10.08	06:00:00	152.474	152.533	152.473	152.525	442	0	20
2025.10.08	06:15:00	152.525	152.554	152.47	152.493	264	0	20
2025.10.08	06:30:00	152.497	152.531	152.439	152.449	447	0	20
2025.10.08	06:45:00	152.45	152.473	152.392	152.401	563	0	20
2025.10.08	07:00:00	152.401	152.482	152.364	152.451	528	0	20
2025.10.08	07:15:00	152.451	152.48	152.415	152.451	362	0	20
2025.10.08	07:30:00	152.451	152.475	152.333	152.366	490	0	20
2025.10.08	07:45:00	152.367	152.402	152.297	152.354	596	0	20
2025.10.08	08:00:00	152.355	152.4	152.341	152.37	707	0	20
2025.10.08	08:15:00	152.364	152.368	152.292	152.314	683	0	20
2025.10.08	08:30:00	152.315	152.395	152.275	152.363	669	0	20
2025.10.08	08:45:00	152.357	152.43	152.318	152.391	849	0	20
2025.10.08	09:00:00	152.391	152.512	152.241	152.476	1902	0	20
2025.10.08	09:15:00	152.476	152.482	152.343	152.458	2156	0	20
2025.10.08	09:30:00	152.452	152.503	152.365	152.425	2097	0	20
2025.10.08	09:45:00	152.424	152.429	152.319	152.333	1335	0	20
2025.10.08	10:00:00	152.333	152.443	152.319	152.438	1382	0	20
2025.10.08	10:15:00	152.438	152.517	152.425	152.464	1726	0	20
2025.10.08	10:30:00	152.465	152.48	152.381	152.425	1490	0	20
2025.10.08	10:45:00	152.425	152.543	152.341	152.532	2010	0	20
2025.10.08	11:00:00	152.533	152.556	152.366	152.422	1423	0	20
2025.10.08	11:15:00	152.423	152.448	152.366	152.395	1709	0	20
2025.10.08	11:30:00	152.395	152.556	152.382	152.547	1249	0	20
2025.10.08	11:45:00	152.544	152.775	152.529	152.734	1877	0	20
2025.10.08	12:00:00	152.734	152.879	152.719	152.721	1673	0	20
2025.10.08	12:15:00	152.721	152.89	152.708	152.863	1083	0	20
2025.10.08	12:30:00	152.864	152.951	152.863	152.95	1104	0	20
2025.10.08	12:45:00	152.948	152.988	152.845	152.961	1290	0	20
2025.10.08	13:00:00	152.962	152.987	152.828	152.852	1009	0	20
2025.10.08	13:15:00	152.853	152.91	152.752	152.78	794	0	20
2025.10.08	13:30:00	152.781	152.919	152.778	152.855	529	0	20
2025.10.08	13:45:00	152.856	152.924	152.641	152.718	1036	0	20
2025.10.08	14:00:00	152.697	152.838	152.662	152.74	1332	0	20
2025.10.08	14:15:00	152.742	152.761	152.645	152.669	892	0	20
2025.10.08	14:30:00	152.668	152.75	152.633	152.709	754	0	20
2025.10.08	14:45:00	152.709	152.718	152.648	152.683	850	0	20
2025.10.08	15:00:00	152.682	152.737	152.624	152.629	1437	0	20
2025.10.08	15:15:00	152.629	152.652	152.597	152.612	1586	0	20
2025.10.08	15:30:00	152.613	152.688	152.537	152.609	1247	0	20
2025.10.08	15:45:00	152.609	152.62	152.427	152.497	1655	0	20
2025.10.08	16:00:00	152.496	152.517	152.406	152.457	1580	0	20
2025.10.08	16:15:00	152.457	152.564	152.363	152.541	1524	0	20
2025.10.08	16:30:00	152.54	152.58	152.468	152.506	2179	0	20
2025.10.08	16:45:00	152.507	152.654	152.506	152.58	2285	0	20
2025.10.08	17:00:00	152.58	152.661	152.512	152.621	1968	0	20
2025.10.08	17:15:00	152.618	152.638	152.516	152.557	1220	0	20
2025.10.08	17:30:00	152.558	152.571	152.439	152.498	1433	0	20
2025.10.08	17:45:00	152.498	152.507	152.422	152.505	1324	0	20
2025.10.08	18:00:00	152.505	152.656	152.501	152.629	920	0	20
2025.10.08	18:15:00	152.629	152.698	152.614	152.628	1044	0	20
2025.10.08	18:30:00	152.627	152.712	152.626	152.68	1270	0	20
2025.10.08	18:45:00	152.68	152.778	152.68	152.711	1026	0	20
2025.10.08	19:00:00	152.71	152.778	152.681	152.745	827	0	20
2025.10.08	19:15:00	152.746	152.755	152.711	152.733	912	0	20
2025.10.08	19:30:00	152.732	152.787	152.726	152.748	863	0	20
2025.10.08	19:45:00	152.747	152.77	152.741	152.747	611	0	20
2025.10.08	20:00:00	152.745	152.804	152.735	152.785	708	0	20
2025.10.08	20:15:00	152.786	152.791	152.752	152.782	621	0	20
2025.10.08	20:30:00	152.783	152.804	152.766	152.779	530	0	20
2025.10.08	20:45:00	152.778	152.875	152.768	152.858	719	0	20
